_id,workId,mpName,mp_id,assigned_mp_name,assigned_mp_id,house,lsTerm,state,constituency,ida,workCategory,workDescription,recommendationDate,recommendedAmount,hasPayments,totalPaid,paymentCount,finalAmount,status,completedDate,hasImage,date,createdAt
6a90da2960cc5ec1e4c4fb68,210638,BRIJENDRA SINGH OLA,6a90d9e460cc5ec1e4c30a5a,BRIJENDRA SINGH OLA,6a90d9df60cc5ec1e4c30535,Lok Sabha,18,Rajasthan,JHUNJHUNU,JHUNJHUNU(DISTRICT COLLECTOR JHUNJHUNU_IDA),Normal/Others,Construction of C.C. road with drain from Ashok Marwal house towards the main road in village Kajda,,,,,,499969.0,completed,2026-03-17,False,2026-03-17,2026-08-28
6a90da2960cc5ec1e4c4e66d,213490,BRIJENDRA SINGH OLA,6a90d9e460cc5ec1e4c30a5a,BRIJENDRA SINGH OLA,6a90d9df60cc5ec1e4c30535,Lok Sabha,18,Rajasthan,JHUNJHUNU,JHUNJHUNU(DISTRICT COLLECTOR JHUNJHUNU_IDA),Normal/Others,"Motor pump, starter, pipe, cable etc. for public drinking water tube well near the cemetery in village Gadaniya.",,,,,,199719.0,completed,2026-03-17,False,2026-03-17,2026-08-28
6a90da2960cc5ec1e4c52562,207607,BRIJENDRA SINGH OLA,6a90d9e460cc5ec1e4c30a5a,BRIJENDRA SINGH OLA,6a90d9df60cc5ec1e4c30535,Lok Sabha,18,Rajasthan,JHUNJHUNU,JHUNJHUNU(DISTRICT COLLECTOR JHUNJHUNU_IDA),Normal/Others,Sewerage line and interlock road construction work from the house of Manoj Kumar son of Shri Mahendra Singh towards the house of Prakash son of Shri Brijlal in village Saga.,,,,,,499573.0,completed,2026-03-16,False,2026-03-16,2026-08-28
6a90da2960cc5ec1e4c4c067,163307,BRIJENDRA SINGH OLA,6a90d9e460cc5ec1e4c30a5a,BRIJENDRA SINGH OLA,6a90d9df60cc5ec1e4c30535,Lok Sabha,18,Rajasthan,JHUNJHUNU,JHUNJHUNU(DISTRICT COLLECTOR JHUNJHUNU_IDA),Normal/Others,Construction of cc road with drain from Athuna mohhala public well towards Ghamani johdi damar sadak. working agency gram panchayat Basawa,,,,,,464282.0,completed,2026-03-13,False,2026-03-13,2026-08-28
6a90da2960cc5ec1e4c524b4,206529,BRIJENDRA SINGH OLA,6a90d9e460cc5ec1e4c30a5a,BRIJENDRA SINGH OLA,6a90d9df60cc5ec1e4c30535,Lok Sabha,18,Rajasthan,JHUNJHUNU,JHUNJHUNU(DISTRICT COLLECTOR JHUNJHUNU_IDA),Normal/Others,Interlock road construction work from Mansingh house towards Baba Bhujan Nath temple in Kuloth Kala.working agency- Gram Panchayat Kuloth Kalan.,,,,,,499759.0,completed,2026-03-13,False,2026-03-13,2026-08-28
6a90da2960cc5ec1e4c5237c,207619,BRIJENDRA SINGH OLA,6a90d9e460cc5ec1e4c30a5a,BRIJENDRA SINGH OLA,6a90d9df60cc5ec1e4c30535,Lok Sabha,18,Rajasthan,JHUNJHUNU,Neem Ka Thana(DISTRICT COLLECTOR Neem Ka Thana_IDA),Normal/Others,Construction work of interlock road with drain in Bhairukoli ki Dhani in Madhogarh village. Working agency- Gram Panchayat Madhogarh.,,,,,,467575.0,completed,2026-03-09,False,2026-03-09,2026-08-28
6a90da2960cc5ec1e4c52377,250841,BRIJENDRA SINGH OLA,6a90d9e460cc5ec1e4c30a5a,BRIJENDRA SINGH OLA,6a90d9df60cc5ec1e4c30535,Lok Sabha,18,Rajasthan,JHUNJHUNU,JHUNJHUNU(DISTRICT COLLECTOR JHUNJHUNU_IDA),Normal/Others,Interlock road construction work from Naresh shop towards Kamal Singh house in village and Panchayat Hansalsar.,,,,,,498764.0,completed,2026-03-09,False,2026-03-09,2026-08-28
6a90da2960cc5ec1e4c5228d,228292,BRIJENDRA SINGH OLA,6a90d9e460cc5ec1e4c30a5a,BRIJENDRA SINGH OLA,6a90d9df60cc5ec1e4c30535,Lok Sabha,18,Rajasthan,JHUNJHUNU,JHUNJHUNU(DISTRICT COLLECTOR JHUNJHUNU_IDA),Normal/Others,Construction work of solar powered single phase tube well at the cremation ground in village Ghisa ki Dhani.,,,,,,499763.0,completed,2026-03-05,False,2026-03-05,2026-08-28
6a90da2960cc5ec1e4c52057,160014,BRIJENDRA SINGH OLA,6a90d9e460cc5ec1e4c30a5a,BRIJENDRA SINGH OLA,6a90d9df60cc5ec1e4c30535,Lok Sabha,18,Rajasthan,JHUNJHUNU,JHUNJHUNU(DISTRICT COLLECTOR JHUNJHUNU_IDA),Normal/Others,"Construction of room with verandah in cummunity bhawan parisar of badiyawas.
Working agency Gram panchayat Badwasi",,,,,,892680.0,completed,2026-03-05,False,2026-03-05,2026-08-28
6a89c8052f87e3172f71f64f,272044,BRIJENDRA SINGH OLA,,BRIJENDRA SINGH OLA,6a90d9df60cc5ec1e4c30535,Lok Sabha,18,Rajasthan,JHUNJHUNU,SIKAR(DISTRICT COLLECTOR SIKAR_IDA),Normal/Others,"For the construction of a tin shed at the prayer place of Government Higher Primary School, Bairas. Executing Agency- Gram Panchayat- Sahnusar, Tehsil- Ramgarh Shekhawati",2026-03-01,199996.0,False,0.0,0,,recommended,,,2026-03-01,
6a90da2960cc5ec1e4c51797,228471,BRIJENDRA SINGH OLA,6a90d9e460cc5ec1e4c30a5a,BRIJENDRA SINGH OLA,6a90d9df60cc5ec1e4c30535,Lok Sabha,18,Rajasthan,JHUNJHUNU,JHUNJHUNU(DISTRICT COLLECTOR JHUNJHUNU_IDA),Normal/Others,For construction work of interlock road and safety wall from the house of Ranveer Kapuriya towards the houses of Jamna Ram Meghwal and Suresh Meghwal in village Dhilsar.,,,,,,498062.0,completed,2026-02-26,False,2026-02-26,2026-08-28
6a90da2960cc5ec1e4c51fc4,260385,BRIJENDRA SINGH OLA,6a90d9e460cc5ec1e4c30a5a,BRIJENDRA SINGH OLA,6a90d9df60cc5ec1e4c30535,Lok Sabha,18,Rajasthan,JHUNJHUNU,JHUNJHUNU(DISTRICT COLLECTOR JHUNJHUNU_IDA),Repair and Renovation,"Installation of motor, pipes, starter, cables, etc., in the three-phase tube well located in Swami ki Dhani, village Bhamarwasi.",,,,,,235664.0,completed,2026-02-24,False,2026-02-24,2026-08-28
6a90da2960cc5ec1e4c51f1d,237371,BRIJENDRA SINGH OLA,6a90d9e460cc5ec1e4c30a5a,BRIJENDRA SINGH OLA,6a90d9df60cc5ec1e4c30535,Lok Sabha,18,Rajasthan,JHUNJHUNU,JHUNJHUNU(DISTRICT COLLECTOR JHUNJHUNU_IDA),Normal/Others,"Interlock road construction work from Hetram Meghwal farm to Atarsingh Lunayach house in village Pannesinghpura. Executing Agency-GramPanchayat-Mahapalwas,Panchayat Samiti-Surajgarh, District-Jhunjhunu (Rajasthan)",,,,,,499929.0,completed,2026-02-24,False,2026-02-24,2026-08-28
6a90da2960cc5ec1e4c51d4e,210653,BRIJENDRA SINGH OLA,6a90d9e460cc5ec1e4c30a5a,BRIJENDRA SINGH OLA,6a90d9df60cc5ec1e4c30535,Lok Sabha,18,Rajasthan,JHUNJHUNU,JHUNJHUNU(DISTRICT COLLECTOR JHUNJHUNU_IDA),Normal/Others,Interlock road construction work from Shri Kirori Panditji house towards Pacheri road in village Gunti.,,,,,,497586.0,completed,2026-02-24,False,2026-02-24,2026-08-28
6a89c8052f87e3172f71ef89,269303,BRIJENDRA SINGH OLA,,BRIJENDRA SINGH OLA,6a90d9df60cc5ec1e4c30535,Lok Sabha,18,Rajasthan,JHUNJHUNU,JHUNJHUNU(DISTRICT COLLECTOR JHUNJHUNU_IDA),Normal/Others,"Work of laying sewerage pipeline from village Bhavthadi near Neema well via Betiya towards Dalwajohar. Executing Agency- Panchayat Samiti- Surajgarh, District- Jhunjhunu (Rajasth",2026-02-18,2000000.0,False,0.0,0,,recommended,,,2026-02-18,
6a90da2960cc5ec1e4c4ed24,203089,BRIJENDRA SINGH OLA,6a90d9e460cc5ec1e4c30a5a,BRIJENDRA SINGH OLA,6a90d9df60cc5ec1e4c30535,Lok Sabha,18,Rajasthan,JHUNJHUNU,Neem Ka Thana(DISTRICT COLLECTOR Neem Ka Thana_IDA),Normal/Others,Single phase tubewell with pump set starter cable etc. and electrical connection in ward number 1 (Meghwal Mohla) of Gram Panchayat Gorir,,,,,,445430.0,completed,2026-02-17,False,2026-02-17,2026-08-28
6a89c8052f87e3172f71ed57,268144,BRIJENDRA SINGH OLA,,BRIJENDRA SINGH OLA,6a90d9df60cc5ec1e4c30535,Lok Sabha,18,Rajasthan,JHUNJHUNU,JHUNJHUNU(DISTRICT COLLECTOR JHUNJHUNU_IDA),Repair and Renovation,"Construction of a new tubewell in place of a dried-up one in the colony opposite the electricity office in Ward No. 12, Chirawa.",2026-02-13,831000.0,False,0.0,0,,recommended,,,2026-02-13,
6a89c8052f87e3172f71ed47,268114,BRIJENDRA SINGH OLA,,BRIJENDRA SINGH OLA,6a90d9df60cc5ec1e4c30535,Lok Sabha,18,Rajasthan,JHUNJHUNU,JHUNJHUNU(DISTRICT COLLECTOR JHUNJHUNU_IDA),Repair and Renovation,Regarding shifting of the 11 kV electricity line passing over the houses of Shri Leeladhar Saini and several other residents in Ward No. 07 of village RatanShahar under Gram Panchayat Makhar.,2026-02-13,42000.0,False,0.0,0,,recommended,,,2026-02-13,
6a89c8052f87e3172f71d8da,259634,BRIJENDRA SINGH OLA,,BRIJENDRA SINGH OLA,6a90d9df60cc5ec1e4c30535,Lok Sabha,18,Rajasthan,JHUNJHUNU,JHUNJHUNU(DISTRICT COLLECTOR JHUNJHUNU_IDA),Normal/Others,Construction work of interlock or CC road from the dhani of Mahendra son of Shri Gulab towards the dhani of Jawan Singh in village Nangli Gujran.,2026-01-18,250000.0,False,0.0,0,,recommended,,,2026-01-18,
6a89c8052f87e3172f71d8d3,259619,BRIJENDRA SINGH OLA,,BRIJENDRA SINGH OLA,6a90d9df60cc5ec1e4c30535,Lok Sabha,18,Rajasthan,JHUNJHUNU,JHUNJHUNU(DISTRICT COLLECTOR JHUNJHUNU_IDA),Normal/Others,"Construction of an interlocking road is underway in Rupnagar village of Sigra Gram Panchayat from Rajendra Mahla house towards Mohanlal, Vijay, and Ajay Burdak hamlet, on the Rupnagar-Wahidpura road.",2026-01-18,900000.0,False,0.0,0,,recommended,,,2026-01-18,
6a89c8052f87e3172f71d8d6,259624,BRIJENDRA SINGH OLA,,BRIJENDRA SINGH OLA,6a90d9df60cc5ec1e4c30535,Lok Sabha,18,Rajasthan,JHUNJHUNU,JHUNJHUNU(DISTRICT COLLECTOR JHUNJHUNU_IDA),Normal/Others,Construction work of a public utility room in village Dheegal.,2026-01-18,400000.0,False,0.0,0,,recommended,,,2026-01-18,
6a89c8052f87e3172f71d8d7,259628,BRIJENDRA SINGH OLA,,BRIJENDRA SINGH OLA,6a90d9df60cc5ec1e4c30535,Lok Sabha,18,Rajasthan,JHUNJHUNU,JHUNJHUNU(DISTRICT COLLECTOR JHUNJHUNU_IDA),Normal/Others,"onstruction of toilets at Mahatma Gandhi Government Senior Secondary School in village Bibasar. Executing Agency Panchayat Samiti Jhunjhunu, District - Jhunjhunu",2026-01-18,600000.0,False,0.0,0,,recommended,,,2026-01-18,
6a89c8052f87e3172f71d8d9,259633,BRIJENDRA SINGH OLA,,BRIJENDRA SINGH OLA,6a90d9df60cc5ec1e4c30535,Lok Sabha,18,Rajasthan,JHUNJHUNU,JHUNJHUNU(DISTRICT COLLECTOR JHUNJHUNU_IDA),Normal/Others,Interlocking road construction work from Nizampura boundary towards Jagdish house in revenue village Nangli Gujran of Gram Panchayat Natas,2026-01-18,250000.0,False,0.0,0,,recommended,,,2026-01-18,
6a89c8052f87e3172f71c5f6,250251,BRIJENDRA SINGH OLA,,BRIJENDRA SINGH OLA,6a90d9df60cc5ec1e4c30535,Lok Sabha,18,Rajasthan,JHUNJHUNU,JHUNJHUNU(DISTRICT COLLECTOR JHUNJHUNU_IDA),Repair and Renovation,"In Gram Panchayat Lambi Ahir, the 11 kV electricity line, which is currently passing through the inhabited area of village Lambi Ahir, is requested to be shifted to another safe location.",2025-11-24,155000.0,False,0.0,0,,recommended,,,2025-11-24,
6a89c8052f87e3172f71c5f8,250256,BRIJENDRA SINGH OLA,,BRIJENDRA SINGH OLA,6a90d9df60cc5ec1e4c30535,Lok Sabha,18,Rajasthan,JHUNJHUNU,JHUNJHUNU(DISTRICT COLLECTOR JHUNJHUNU_IDA),Normal/Others,For construction of interlock road from Mahavir Sarawag house to Ramesh Khichad house in Ward No. 6 Village Bajla,2025-11-24,600000.0,False,0.0,0,,recommended,,,2025-11-24,
6a89c8052f87e3172f71bbfc,244228,BRIJENDRA SINGH OLA,,BRIJENDRA SINGH OLA,6a90d9df60cc5ec1e4c30535,Lok Sabha,18,Rajasthan,JHUNJHUNU,JHUNJHUNU(DISTRICT COLLECTOR JHUNJHUNU_IDA),Normal/Others,"For the work related to removal of 11 thousand kilowatt power line passing over the houses of Satish ji, Motilal ji, Pyarelal ji Meghwal and Mangej ji Rajput, Vidyadhar ji Jat etc. in Meghwal Basti of village Bhojasar (Tehsil- Mandawa).",2025-10-30,52000.0,False,0.0,0,,recommended,,,2025-10-30,
6a89c8052f87e3172f71b9c4,242923,BRIJENDRA SINGH OLA,,BRIJENDRA SINGH OLA,6a90d9df60cc5ec1e4c30535,Lok Sabha,18,Rajasthan,JHUNJHUNU,SIKAR(DISTRICT COLLECTOR SIKAR_IDA),Normal/Others,For construction of boundary wall of community building in village Fadanpura,2025-10-18,499866.0,False,0.0,0,,recommended,,,2025-10-18,
6a89c8052f87e3172f71b0f5,237576,BRIJENDRA SINGH OLA,,BRIJENDRA SINGH OLA,6a90d9df60cc5ec1e4c30535,Lok Sabha,18,Rajasthan,JHUNJHUNU,JHUNJHUNU(DISTRICT COLLECTOR JHUNJHUNU_IDA),Normal/Others,"Single point tube well with solar connection,electric motor, wire and 5 thousand litre tanki etc. in Bhanwarlal Meghwal, Mahendra Meghwal, Khemchand Dhani, Sigda.",2025-09-25,500000.0,False,0.0,0,,recommended,,,2025-09-25,
6a89c8052f87e3172f71a818,232782,BRIJENDRA SINGH OLA,,BRIJENDRA SINGH OLA,6a90d9df60cc5ec1e4c30535,Lok Sabha,18,Rajasthan,JHUNJHUNU,SIKAR(DISTRICT COLLECTOR SIKAR_IDA),Normal/Others,Gravel road construction work from Balod Bhakra road towards Rohtash Moond Dhani in village Balod Chhoti.,2025-09-11,700000.0,True,520037.0,1,,recommended,,,2025-09-11,
6a89c8052f87e3172f724fa7,1559,BRIJENDRA SINGH OLA,,BRIJENDRA SINGH OLA,6a90d9df60cc5ec1e4c30535,Lok Sabha,18,Rajasthan,JHUNJHUNU,KAITHAL(DC CUM NODAL OFFICERS MPLADS),Normal/Others,"Construction of Kitchen inDhiman Dharamshala Ward No.- 2, Siwan Road,Kaithal,Executing Agency CEO Zila Parishad, Kaithal",2025-08-30,571000.0,False,0.0,0,,recommended,,,2025-08-30,
6a89c8052f87e3172f724fa6,1557,BRIJENDRA SINGH OLA,,BRIJENDRA SINGH OLA,6a90d9df60cc5ec1e4c30535,Lok Sabha,18,Rajasthan,JHUNJHUNU,KAITHAL(DC CUM NODAL OFFICERS MPLADS),Normal/Others,30Chairs 30Table 4Bookshelves And one Watercooler with RO,2025-08-30,300000.0,False,0.0,0,,recommended,,,2025-08-30,
6a89c8052f87e3172f724fa5,1558,BRIJENDRA SINGH OLA,,BRIJENDRA SINGH OLA,6a90d9df60cc5ec1e4c30535,Lok Sabha,18,Rajasthan,JHUNJHUNU,KAITHAL(DC CUM NODAL OFFICERS MPLADS),Normal/Others,"Construction of Thermocol Shed for Stamp Vendors General Public and Typist Near District Court, District Court, Dist. Kaithal",2025-08-30,800000.0,False,0.0,0,,recommended,,,2025-08-30,
6a89c8052f87e3172f724fa8,1556,BRIJENDRA SINGH OLA,,BRIJENDRA SINGH OLA,6a90d9df60cc5ec1e4c30535,Lok Sabha,18,Rajasthan,JHUNJHUNU,KAITHAL(DC CUM NODAL OFFICERS MPLADS),Normal/Others,"Construction of Public Shed  Near General Chaupal,Dillonwali,",2025-08-30,800000.0,False,0.0,0,,recommended,,,2025-08-30,
6a89c8052f87e3172f71a2ac,229406,BRIJENDRA SINGH OLA,,BRIJENDRA SINGH OLA,6a90d9df60cc5ec1e4c30535,Lok Sabha,18,Rajasthan,JHUNJHUNU,JHUNJHUNU(DISTRICT COLLECTOR JHUNJHUNU_IDA),Normal/Others,"Construction of CC road in Village Basantpura, from the road leading to Shanti Mandir towards the public square near the house of Lal Singh.",2025-08-26,500000.0,False,0.0,0,,recommended,,,2025-08-26,
6a89c8052f87e3172f71a12f,228474,BRIJENDRA SINGH OLA,,BRIJENDRA SINGH OLA,6a90d9df60cc5ec1e4c30535,Lok Sabha,18,Rajasthan,JHUNJHUNU,JHUNJHUNU(DISTRICT COLLECTOR JHUNJHUNU_IDA),Repair and Renovation,Work for the development and expansion of public park in village Gilo ka Bas,2025-08-24,600000.0,False,0.0,0,,recommended,,,2025-08-24,
6a89c8052f87e3172f71a130,228475,BRIJENDRA SINGH OLA,,BRIJENDRA SINGH OLA,6a90d9df60cc5ec1e4c30535,Lok Sabha,18,Rajasthan,JHUNJHUNU,JHUNJHUNU(DISTRICT COLLECTOR JHUNJHUNU_IDA),Normal/Others,For installing tin shed in Baba Saheb Ambedkar Bhawan complex in village Bhodki.,2025-08-24,300000.0,False,0.0,0,,recommended,,,2025-08-24,
6a89c8052f87e3172f71a0df,228332,BRIJENDRA SINGH OLA,,BRIJENDRA SINGH OLA,6a90d9df60cc5ec1e4c30535,Lok Sabha,18,Rajasthan,JHUNJHUNU,JHUNJHUNU(DISTRICT COLLECTOR JHUNJHUNU_IDA),Normal/Others,Interlock road construction work from the house of Gugan Kasana towards the house of Madan Meghwal in village Nangaliya Gurjarwas.,2025-08-23,500000.0,True,498350.0,11,,recommended,,,2025-08-23,
6a89c8052f87e3172f71a0e0,228333,BRIJENDRA SINGH OLA,,BRIJENDRA SINGH OLA,6a90d9df60cc5ec1e4c30535,Lok Sabha,18,Rajasthan,JHUNJHUNU,JHUNJHUNU(DISTRICT COLLECTOR JHUNJHUNU_IDA),Normal/Others,Interlock road construction work from the entrance of Government Higher Secondary School towards the building in village Manota Jatan.,2025-08-23,500000.0,True,498333.0,1,,recommended,,,2025-08-23,
6a89c8052f87e3172f71a119,228443,BRIJENDRA SINGH OLA,,BRIJENDRA SINGH OLA,6a90d9df60cc5ec1e4c30535,Lok Sabha,18,Rajasthan,JHUNJHUNU,JHUNJHUNU(DISTRICT COLLECTOR JHUNJHUNU_IDA),Normal/Others,For installing tin shed on the courtyard stage of Government Higher Secondary School in village Bhobia.,2025-08-23,300000.0,True,298567.0,1,,recommended,,,2025-08-23,
6a89c8052f87e3172f71a0cf,228291,BRIJENDRA SINGH OLA,,BRIJENDRA SINGH OLA,6a90d9df60cc5ec1e4c30535,Lok Sabha,18,Rajasthan,JHUNJHUNU,JHUNJHUNU(DISTRICT COLLECTOR JHUNJHUNU_IDA),Normal/Others,"Construction work of CC road from Madrasa School towards Haji Iqbal Tanwar house in Ward No. 09, Nawalgarh Municipality. Executing agency Nawalgarh Municipality",2025-08-23,600000.0,False,0.0,0,,recommended,,,2025-08-23,
6a89c8052f87e3172f71a0d3,228306,BRIJENDRA SINGH OLA,,BRIJENDRA SINGH OLA,6a90d9df60cc5ec1e4c30535,Lok Sabha,18,Rajasthan,JHUNJHUNU,JHUNJHUNU(DISTRICT COLLECTOR JHUNJHUNU_IDA),Repair and Renovation,"Work of installing motor cable, pipe etc. in the public tubewell built in Bugalia Mohalla of village Gadania",2025-08-23,140000.0,True,139846.0,1,,recommended,,,2025-08-23,
6a89c8052f87e3172f71a0d4,228307,BRIJENDRA SINGH OLA,,BRIJENDRA SINGH OLA,6a90d9df60cc5ec1e4c30535,Lok Sabha,18,Rajasthan,JHUNJHUNU,JHUNJHUNU(DISTRICT COLLECTOR JHUNJHUNU_IDA),Normal/Others,Construction work of boundary wall of the playground of Government Higher Secondary School in village Kutakpura.,2025-08-23,600000.0,False,0.0,0,,recommended,,,2025-08-23,
6a89c8052f87e3172f719509,220213,BRIJENDRA SINGH OLA,,BRIJENDRA SINGH OLA,6a90d9df60cc5ec1e4c30535,Lok Sabha,18,Rajasthan,JHUNJHUNU,JHUNJHUNU(DISTRICT COLLECTOR JHUNJHUNU_IDA),Normal/Others,Construction work of tin shed with interlock in the cremation ground of village Saidpur,2025-07-19,500000.0,True,493813.0,19,,recommended,,,2025-07-19,
6a89c8052f87e3172f719175,216828,BRIJENDRA SINGH OLA,,BRIJENDRA SINGH OLA,6a90d9df60cc5ec1e4c30535,Lok Sabha,18,Rajasthan,JHUNJHUNU,JHUNJHUNU(DISTRICT COLLECTOR JHUNJHUNU_IDA),Repair and Renovation,"Deepening of public tube well built in Ward No. 14, Nagar, (Chirawa city) and increasing motor capacity, increasing cable and delivery pipe etc.",2025-07-10,500000.0,False,0.0,0,,recommended,,,2025-07-10,
6a89c8052f87e3172f71899f,210636,BRIJENDRA SINGH OLA,,BRIJENDRA SINGH OLA,6a90d9df60cc5ec1e4c30535,Lok Sabha,18,Rajasthan,JHUNJHUNU,JHUNJHUNU(DISTRICT COLLECTOR JHUNJHUNU_IDA),Normal/Others,Interlock road construction work from main square( chouk) to main road in village Dhadaria.,2025-06-20,500000.0,True,490283.0,1,,recommended,,,2025-06-20,
6a89c8052f87e3172f724107,301527,DR. PRABHA MALLIKARJUN,,DR. PRABHA MALLIKARJUN,6a90d9df60cc5ec1e4c3056f,Lok Sabha,18,Karnataka,DAVANAGERE,Davanagere(DEPUTY COMMISSIONER DAUANAGERE_IDA),Normal/Others,Continuation work of construction of kitchen in Government Lower Primary School in Arasapura Village Davanagere Taluk,2026-08-21,500000.0,False,0.0,0,,recommended,,,2026-08-21,
6a89c8052f87e3172f72410a,301530,DR. PRABHA MALLIKARJUN,,DR. PRABHA MALLIKARJUN,6a90d9df60cc5ec1e4c3056f,Lok Sabha,18,Karnataka,DAVANAGERE,Davanagere(DEPUTY COMMISSIONER DAUANAGERE_IDA),Normal/Others,Construction of Kitchen in Jamiya yusuf jiya ul ulum Arabic School in Hunasagatta Village Honnali Taluk,2026-08-21,500000.0,False,0.0,0,,recommended,,,2026-08-21,
6a89c8052f87e3172f724109,301529,DR. PRABHA MALLIKARJUN,,DR. PRABHA MALLIKARJUN,6a90d9df60cc5ec1e4c3056f,Lok Sabha,18,Karnataka,DAVANAGERE,Davanagere(DEPUTY COMMISSIONER DAUANAGERE_IDA),Normal/Others,Construction of Rangamandira in Honnuru Gollarahatti Village in Davanagere Taluk,2026-08-21,500000.0,False,0.0,0,,recommended,,,2026-08-21,
6a89c8052f87e3172f724108,301528,DR. PRABHA MALLIKARJUN,,DR. PRABHA MALLIKARJUN,6a90d9df60cc5ec1e4c3056f,Lok Sabha,18,Karnataka,DAVANAGERE,Davanagere(DEPUTY COMMISSIONER DAUANAGERE_IDA),Normal/Others,Continuation work of Development of Government High school in Haluvarthy Village Davanagere Taluk,2026-08-21,1000000.0,False,0.0,0,,recommended,,,2026-08-21,
6a90da2960cc5ec1e4c4f896,176576,DR. PRABHA MALLIKARJUN,6a90d9e460cc5ec1e4c30a94,DR. PRABHA MALLIKARJUN,6a90d9df60cc5ec1e4c3056f,Lok Sabha,18,Karnataka,DAVANAGERE,Davanagere(DEPUTY COMMISSIONER DAUANAGERE_IDA),Normal/Others,continuation work of Beeralingeshwara samudaya bhavan in kotemalluru village,,,,,,500000.0,completed,2026-07-22,True,2026-07-22,2026-08-28
6a89c8052f87e3172f720aaa,280144,DR. PRABHA MALLIKARJUN,,DR. PRABHA MALLIKARJUN,6a90d9df60cc5ec1e4c3056f,Lok Sabha,18,Karnataka,DAVANAGERE,Davanagere(DEPUTY COMMISSIONER DAUANAGERE_IDA),Normal/Others,construction of savitha samaja samudaya bhavan in kondajji road davanagere,2026-05-11,1000000.0,False,0.0,0,,recommended,,,2026-05-11,
6a89c8052f87e3172f720aab,280145,DR. PRABHA MALLIKARJUN,,DR. PRABHA MALLIKARJUN,6a90d9df60cc5ec1e4c3056f,Lok Sabha,18,Karnataka,DAVANAGERE,Davanagere(DEPUTY COMMISSIONER DAUANAGERE_IDA),Normal/Others,construction of raitha okkuta samudaya bhavana in ranganatha badavane,2026-05-11,2500000.0,False,0.0,0,,recommended,,,2026-05-11,
6a89c8052f87e3172f720aac,280146,DR. PRABHA MALLIKARJUN,,DR. PRABHA MALLIKARJUN,6a90d9df60cc5ec1e4c3056f,Lok Sabha,18,Karnataka,DAVANAGERE,Davanagere(DEPUTY COMMISSIONER DAUANAGERE_IDA),Normal/Others,construction of chalavadi samudaya bhavana,2026-05-11,1000000.0,False,0.0,0,,recommended,,,2026-05-11,
6a89c8052f87e3172f720aa7,280141,DR. PRABHA MALLIKARJUN,,DR. PRABHA MALLIKARJUN,6a90d9df60cc5ec1e4c3056f,Lok Sabha,18,Karnataka,DAVANAGERE,Davanagere(DEPUTY COMMISSIONER DAUANAGERE_IDA),Normal/Others,development of school room n belalgere,2026-05-11,1000000.0,False,0.0,0,,recommended,,,2026-05-11,
6a89c8052f87e3172f720aa8,280142,DR. PRABHA MALLIKARJUN,,DR. PRABHA MALLIKARJUN,6a90d9df60cc5ec1e4c3056f,Lok Sabha,18,Karnataka,DAVANAGERE,Davanagere(DEPUTY COMMISSIONER DAUANAGERE_IDA),Normal/Others,construction of bus shelter in mudahadadi village,2026-05-11,500000.0,True,375000.0,1,,recommended,,,2026-05-11,
6a89c8052f87e3172f720aa3,280137,DR. PRABHA MALLIKARJUN,,DR. PRABHA MALLIKARJUN,6a90d9df60cc5ec1e4c3056f,Lok Sabha,18,Karnataka,DAVANAGERE,Davanagere(DEPUTY COMMISSIONER DAUANAGERE_IDA),Normal/Others,continuation work of jagajyothi basaveshwara samudaya bhavana in haralahalli village,2026-05-11,1500000.0,False,0.0,0,,recommended,,,2026-05-11,
6a89c8052f87e3172f720aa6,280140,DR. PRABHA MALLIKARJUN,,DR. PRABHA MALLIKARJUN,6a90d9df60cc5ec1e4c3056f,Lok Sabha,18,Karnataka,DAVANAGERE,Davanagere(DEPUTY COMMISSIONER DAUANAGERE_IDA),Normal/Others,construction of kabarastan in nalluru village,2026-05-11,1000000.0,False,0.0,0,,recommended,,,2026-05-11,
6a89c8052f87e3172f720aa2,280136,DR. PRABHA MALLIKARJUN,,DR. PRABHA MALLIKARJUN,6a90d9df60cc5ec1e4c3056f,Lok Sabha,18,Karnataka,DAVANAGERE,Davanagere(DEPUTY COMMISSIONER DAUANAGERE_IDA),Normal/Others,construction of building for crenches ghps school in kurki village,2026-05-11,1000000.0,False,0.0,0,,recommended,,,2026-05-11,
6a89c8052f87e3172f720aa4,280138,DR. PRABHA MALLIKARJUN,,DR. PRABHA MALLIKARJUN,6a90d9df60cc5ec1e4c3056f,Lok Sabha,18,Karnataka,DAVANAGERE,Davanagere(DEPUTY COMMISSIONER DAUANAGERE_IDA),Normal/Others,construction of samudaya bhavan in bidarahalli village,2026-05-11,500000.0,False,0.0,0,,recommended,,,2026-05-11,
6a89c8052f87e3172f720a9f,280133,DR. PRABHA MALLIKARJUN,,DR. PRABHA MALLIKARJUN,6a90d9df60cc5ec1e4c3056f,Lok Sabha,18,Karnataka,DAVANAGERE,Davanagere(DEPUTY COMMISSIONER DAUANAGERE_IDA),Normal/Others,construction of samudaya bhavan in malebennuru,2026-05-11,500000.0,False,0.0,0,,recommended,,,2026-05-11,
